timestamp,wind_speed,temperature,power_pred,turbine_id,forecast_made_on
2026-01-31 00:00:00,15.0,-4.1,0.9720963083187492,T1,2026-01-31
2026-01-31 01:00:00,16.0,-4.3,0.9724346665082237,T1,2026-01-31
2026-01-31 02:00:00,17.3,-3.9,0.9738948607247179,T1,2026-01-31
2026-01-31 03:00:00,18.0,-2.9,0.9753597352349692,T1,2026-01-31
2026-01-31 04:00:00,18.6,0.3,0.96954141144277,T1,2026-01-31
2026-01-31 05:00:00,20.6,3.0,0.9748334487773469,T1,2026-01-31
2026-01-31 06:00:00,23.6,4.7,0.9744825034818959,T1,2026-01-31
2026-01-31 07:00:00,25.5,5.9,0.9760022645338984,T1,2026-01-31
2026-01-31 08:00:00,24.3,6.7,0.9767597981550861,T1,2026-01-31
2026-01-31 09:00:00,21.7,6.6,0.9815191155133088,T1,2026-01-31
2026-01-31 10:00:00,19.2,5.8,0.9738190031030229,T1,2026-01-31
2026-01-31 11:00:00,17.2,3.7,0.9726041068850385,T1,2026-01-31
2026-01-31 12:00:00,12.4,1.9,0.9772845543183311,T1,2026-01-31
2026-01-31 13:00:00,11.5,0.9,0.9748639972491119,T1,2026-01-31
2026-01-31 14:00:00,8.7,0.4,0.6457299954014031,T1,2026-01-31
2026-01-31 15:00:00,5.7,0.2,0.14714792335135402,T1,2026-01-31
2026-01-31 16:00:00,3.0,0.3,0.007800626296067981,T1,2026-01-31
2026-01-31 17:00:00,1.7,0.9,0.005279284020876629,T1,2026-01-31
2026-01-31 18:00:00,3.8,-0.5,0.027714391968005625,T1,2026-01-31
2026-01-31 19:00:00,3.6,-1.6,0.022990939706700464,T1,2026-01-31
2026-01-31 20:00:00,0.5,-1.4,0.010947449570796297,T1,2026-01-31
2026-01-31 21:00:00,1.1,-1.8,0.011212638030032751,T1,2026-01-31
2026-01-31 22:00:00,1.7,-1.9,0.010551560373074698,T1,2026-01-31
2026-01-31 23:00:00,1.2,-1.6,0.010545917080717782,T1,2026-01-31
2026-02-01 00:00:00,1.0,-3.2,0.009508259307539846,T1,2026-01-31
2026-02-01 01:00:00,2.0,-3.6,0.011202963235838803,T1,2026-01-31
2026-02-01 02:00:00,4.7,-3.8,0.05192014572641951,T1,2026-01-31
2026-02-01 03:00:00,8.2,-2.0,0.5383480006952188,T1,2026-01-31
2026-02-01 04:00:00,10.0,0.1,0.8594188798133808,T1,2026-01-31
2026-02-01 05:00:00,9.5,1.9,0.7736629268623494,T1,2026-01-31
2026-02-01 06:00:00,8.8,3.5,0.6722453606290153,T1,2026-01-31
2026-02-01 07:00:00,11.7,5.5,0.9856542533285272,T1,2026-01-31
2026-02-01 08:00:00,13.0,6.3,0.995557627842477,T1,2026-01-31
2026-02-01 09:00:00,12.9,6.3,0.995352020914317,T1,2026-01-31
2026-02-01 10:00:00,12.0,5.6,0.9876627577025832,T1,2026-01-31
2026-02-01 11:00:00,9.6,3.6,0.7811437657986537,T1,2026-01-31
2026-02-01 12:00:00,7.1,0.9,0.35994114164958485,T1,2026-01-31
2026-02-01 13:00:00,6.8,0.9,0.31290169799271245,T1,2026-01-31
2026-02-01 14:00:00,8.1,0.9,0.5359757721284713,T1,2026-01-31
2026-02-01 15:00:00,8.0,0.5,0.5195218885121238,T1,2026-01-31
2026-02-01 16:00:00,7.7,0.3,0.467435883762906,T1,2026-01-31
2026-02-01 17:00:00,7.8,-0.5,0.48472534907653986,T1,2026-01-31
2026-02-01 18:00:00,8.1,-0.1,0.5353150329373848,T1,2026-01-31
2026-02-01 19:00:00,8.5,-0.5,0.6226452678486041,T1,2026-01-31
2026-02-01 20:00:00,9.4,-1.0,0.749717160394352,T1,2026-01-31
2026-02-01 21:00:00,8.4,-1.5,0.5900441659413632,T1,2026-01-31
2026-02-01 22:00:00,9.9,-1.7,0.8184840458196538,T1,2026-01-31
2026-02-01 23:00:00,11.2,-1.9,0.9728299072328846,T1,2026-01-31
2026-02-02 00:00:00,11.7,-2.0,0.9817708584741025,T1,2026-01-31
2026-02-02 01:00:00,10.8,-2.7,0.9395993636532121,T1,2026-01-31
2026-02-02 02:00:00,10.6,-3.1,0.9123389736526414,T1,2026-01-31
2026-02-02 03:00:00,13.9,-1.8,0.993516887040125,T1,2026-01-31
2026-02-02 04:00:00,15.3,1.6,0.9949893260711479,T1,2026-01-31
2026-02-02 05:00:00,17.8,4.2,0.9938353864192331,T1,2026-01-31
2026-02-02 06:00:00,22.3,6.0,0.9963907751838929,T1,2026-01-31
2026-02-02 07:00:00,23.6,6.9,0.9985611469717292,T1,2026-01-31
2026-02-02 08:00:00,24.3,7.6,1.0016156974964212,T1,2026-01-31
2026-02-02 09:00:00,23.2,7.9,1.0017967273875414,T1,2026-01-31
2026-02-02 10:00:00,18.7,7.1,1.0019980455405118,T1,2026-01-31
2026-02-02 11:00:00,14.0,5.3,0.9910063749616068,T1,2026-01-31
2026-02-02 12:00:00,0.5,2.0,0.004259527616564174,T1,2026-01-31
2026-02-02 13:00:00,3.8,0.6,0.031070604588913364,T1,2026-01-31
2026-02-02 14:00:00,4.3,0.2,0.053015668993927956,T1,2026-01-31
2026-02-02 15:00:00,8.3,0.8,0.5802942917500857,T1,2026-01-31
2026-02-02 16:00:00,7.9,0.7,0.5064736411056212,T1,2026-01-31
2026-02-02 17:00:00,6.5,-0.1,0.26084015936236604,T1,2026-01-31
2026-02-02 18:00:00,7.3,-0.2,0.4094997085982284,T1,2026-01-31
2026-02-02 19:00:00,8.6,-1.2,0.6376698780243412,T1,2026-01-31
2026-02-02 20:00:00,9.5,-1.3,0.7742117523484416,T1,2026-01-31
2026-02-02 21:00:00,11.3,-1.7,0.9792341877257247,T1,2026-01-31
2026-02-02 22:00:00,12.1,-1.6,0.9895742659265103,T1,2026-01-31
2026-02-02 23:00:00,12.4,-1.7,0.9878566613050677,T1,2026-01-31
2026-01-31 00:00:00,15.0,-4.1,0.9836524180996634,T2,2026-01-31
2026-01-31 01:00:00,16.0,-4.3,0.9773733728038444,T2,2026-01-31
2026-01-31 02:00:00,17.3,-3.9,0.9762079920467712,T2,2026-01-31
2026-01-31 03:00:00,18.0,-2.9,0.97268203023181,T2,2026-01-31
2026-01-31 04:00:00,18.6,0.3,0.9930986638277705,T2,2026-01-31
2026-01-31 05:00:00,20.6,3.0,0.9921766126161896,T2,2026-01-31
2026-01-31 06:00:00,23.6,4.7,0.9919896747235931,T2,2026-01-31
2026-01-31 07:00:00,25.5,5.9,0.9905722948199676,T2,2026-01-31
2026-01-31 08:00:00,24.3,6.7,0.9917472614220223,T2,2026-01-31
2026-01-31 09:00:00,21.7,6.6,0.9914122525813329,T2,2026-01-31
2026-01-31 10:00:00,19.2,5.8,0.994798338609843,T2,2026-01-31
2026-01-31 11:00:00,17.2,3.7,0.9870611625817136,T2,2026-01-31
2026-01-31 12:00:00,12.4,1.9,0.9764007670410162,T2,2026-01-31
2026-01-31 13:00:00,11.5,0.9,0.9628931016149519,T2,2026-01-31
2026-01-31 14:00:00,8.7,0.4,0.6143790830922979,T2,2026-01-31
2026-01-31 15:00:00,5.7,0.2,0.13591447183327107,T2,2026-01-31
2026-01-31 16:00:00,3.0,0.3,0.010356098735203267,T2,2026-01-31
2026-01-31 17:00:00,1.7,0.9,0.009762227810898305,T2,2026-01-31
2026-01-31 18:00:00,3.8,-0.5,0.029341301949127763,T2,2026-01-31
2026-01-31 19:00:00,3.6,-1.6,0.02197695418083573,T2,2026-01-31
2026-01-31 20:00:00,0.5,-1.4,0.009195881105192316,T2,2026-01-31
2026-01-31 21:00:00,1.1,-1.8,0.01120377110133397,T2,2026-01-31
2026-01-31 22:00:00,1.7,-1.9,0.011236582639150006,T2,2026-01-31
2026-01-31 23:00:00,1.2,-1.6,0.011065294174763873,T2,2026-01-31
2026-02-01 00:00:00,1.0,-3.2,0.00843304021254071,T2,2026-01-31
2026-02-01 01:00:00,2.0,-3.6,0.01092331330195273,T2,2026-01-31
2026-02-01 02:00:00,4.7,-3.8,0.05639805106717838,T2,2026-01-31
2026-02-01 03:00:00,8.2,-2.0,0.49380116368178206,T2,2026-01-31
2026-02-01 04:00:00,10.0,0.1,0.8174971143148412,T2,2026-01-31
2026-02-01 05:00:00,9.5,1.9,0.7397847857617911,T2,2026-01-31
2026-02-01 06:00:00,8.8,3.5,0.6324269847550154,T2,2026-01-31
2026-02-01 07:00:00,11.7,5.5,0.9714572158840689,T2,2026-01-31
2026-02-01 08:00:00,13.0,6.3,0.9840052842868356,T2,2026-01-31
2026-02-01 09:00:00,12.9,6.3,0.9819080463514358,T2,2026-01-31
2026-02-01 10:00:00,12.0,5.6,0.9755064466652291,T2,2026-01-31
2026-02-01 11:00:00,9.6,3.6,0.7296265040513077,T2,2026-01-31
2026-02-01 12:00:00,7.1,0.9,0.3282009541393913,T2,2026-01-31
2026-02-01 13:00:00,6.8,0.9,0.2735491369451399,T2,2026-01-31
2026-02-01 14:00:00,8.1,0.9,0.487430425844009,T2,2026-01-31
2026-02-01 15:00:00,8.0,0.5,0.4838540893964881,T2,2026-01-31
2026-02-01 16:00:00,7.7,0.3,0.42615674638117107,T2,2026-01-31
2026-02-01 17:00:00,7.8,-0.5,0.44208368461689784,T2,2026-01-31
2026-02-01 18:00:00,8.1,-0.1,0.4966318444270273,T2,2026-01-31
2026-02-01 19:00:00,8.5,-0.5,0.570970951019049,T2,2026-01-31
2026-02-01 20:00:00,9.4,-1.0,0.6798904114947066,T2,2026-01-31
2026-02-01 21:00:00,8.4,-1.5,0.5402922634853201,T2,2026-01-31
2026-02-01 22:00:00,9.9,-1.7,0.7696981471901254,T2,2026-01-31
2026-02-01 23:00:00,11.2,-1.9,0.9323406497304441,T2,2026-01-31
2026-02-02 00:00:00,11.7,-2.0,0.9320714112900992,T2,2026-01-31
2026-02-02 01:00:00,10.8,-2.7,0.8664207135020007,T2,2026-01-31
2026-02-02 02:00:00,10.6,-3.1,0.875374174178135,T2,2026-01-31
2026-02-02 03:00:00,13.9,-1.8,0.9472710449064509,T2,2026-01-31
2026-02-02 04:00:00,15.3,1.6,0.9041448601640971,T2,2026-01-31
2026-02-02 05:00:00,17.8,4.2,0.89737133419747,T2,2026-01-31
